Tarih,Gun,Ay,Yil,GramAlis,GramSatis,CeyrekAlis,CeyrekSatis,CumhuriyetAlis,CumhuriyetSatis,YarimAlis,YarimSatis,TamAlis,TamSatis,Bilezik22Alis,Bilezik22Satis,Ayar14Alis,Ayar14Satis,Ayar18Alis,Ayar18Satis,ResatAlis,ResatSatis,GremseAlis,GremseSatis,HamitAlis,HamitSatis
14.11.2019,14,11,2019,267.8230,270.1190,437.4350,446.3630,1800.4190,1818.6060,874.8710,892.7250,1767.5960,1785.4500,244.9550,247.4290,156.4400,158.0200,200.5640,202.5900,1763.6760,1781.4910,4419.3320,4463.9710,1763.6760,1781.4910
15.11.2019,15,11,2019,269.5120,271.8230,440.1940,449.1770,1811.7730,1830.0740,880.3870,898.3540,1778.7420,1796.7090,246.5000,248.9900,157.4260,159.0160,201.8280,203.8670,1774.7980,1792.7250,4447.2000,4492.1210,1774.7980,1792.7250
16.11.2019,16,11,2019,268.5760,270.8780,438.6640,447.6170,1805.4780,1823.7150,877.3290,895.2330,1772.5620,1790.4660,245.6430,248.1240,156.8790,158.4640,201.1270,203.1590,1768.6310,1786.4960,4431.7480,4476.5130,1768.6310,1786.4960
17.11.2019,17,11,2019,268.5760,270.8780,438.6640,447.6170,1805.4780,1823.7150,877.3290,895.2330,1772.5620,1790.4660,245.6430,248.1240,156.8790,158.4640,201.1270,203.1590,1768.6310,1786.4960,4431.7480,4476.5130,1768.6310,1786.4960
18.11.2019,18,11,2019,268.8940,271.1990,439.1830,448.1460,1807.6140,1825.8730,878.3670,896.2930,1774.6590,1792.5850,245.9340,248.4180,157.0650,158.6510,201.3650,203.3990,1770.7240,1788.6100,4436.9920,4481.8100,1770.7240,1788.6100
19.11.2019,19,11,2019,269.2790,271.5870,439.8130,448.7880,1810.2040,1828.4890,879.6250,897.5770,1777.2020,1795.1530,246.2860,248.7740,157.2900,158.8790,201.6540,203.6910,1773.2610,1791.1730,4443.3490,4488.2310,1773.2610,1791.1730
20.11.2019,20,11,2019,267.4430,269.7350,436.8140,445.7280,1797.8610,1816.0210,873.6270,891.4560,1765.0840,1782.9130,244.6070,247.0780,156.2170,157.7950,200.2790,202.3020,1761.1700,1778.9590,4413.0510,4457.6280,1761.1700,1778.9590
21.11.2019,21,11,2019,267.5360,269.8300,436.9660,445.8840,1798.4890,1816.6550,873.9320,891.7680,1765.7000,1783.5350,244.6920,247.1640,156.2720,157.8500,200.3490,202.3720,1761.7850,1779.5810,4414.5920,4459.1840,1761.7850,1779.5810
22.11.2019,22,11,2019,266.1850,268.4670,434.7600,443.6320,1789.4070,1807.4820,869.5190,887.2650,1756.7840,1774.5290,243.4570,245.9160,155.4830,157.0530,199.3370,201.3500,1752.8890,1770.5950,4392.3010,4436.6670,1752.8890,1770.5950
23.11.2019,23,11,2019,266.3420,268.6250,435.0150,443.8930,1790.4590,1808.5450,870.0310,887.7860,1757.8170,1775.5730,243.6000,246.0610,155.5740,157.1460,199.4540,201.4690,1753.9190,1771.6360,4394.8840,4439.2760,1753.9190,1771.6360
24.11.2019,24,11,2019,266.3420,268.6250,435.0150,443.8930,1790.4590,1808.5450,870.0310,887.7860,1757.8170,1775.5730,243.6000,246.0610,155.5740,157.1460,199.4540,201.4690,1753.9190,1771.6360,4394.8840,4439.2760,1753.9190,1771.6360
25.11.2019,25,11,2019,266.2580,268.5410,434.8790,443.7540,1789.8990,1807.9790,869.7580,887.5080,1757.2670,1775.0170,243.5240,245.9830,155.5250,157.0960,199.3920,201.4060,1753.3700,1771.0810,4393.5070,4437.8860,1753.3700,1771.0810
26.11.2019,26,11,2019,266.2050,268.4880,434.7930,443.6660,1789.5430,1807.6200,869.5860,887.3320,1756.9180,1774.6640,243.4750,245.9350,155.4950,157.0650,199.3520,201.3660,1753.0220,1770.7290,4392.6350,4437.0050,1753.0220,1770.7290
27.11.2019,27,11,2019,268.5770,270.8800,438.6670,447.6190,1805.4890,1823.7260,877.3340,895.2380,1772.5720,1790.4770,245.6450,248.1260,156.8800,158.4650,201.1280,203.1600,1768.6420,1786.5070,4431.7740,4476.5400,1768.6420,1786.5070
28.11.2019,28,11,2019,267.9770,270.2750,437.6870,446.6190,1801.4550,1819.6510,875.3730,893.2380,1768.6120,1786.4760,245.0960,247.5720,156.5300,158.1110,200.6790,202.7060,1764.6900,1782.5150,4421.8720,4466.5380,1764.6900,1782.5150
29.11.2019,29,11,2019,267.1940,269.4850,436.4080,445.3140,1796.1910,1814.3340,872.8160,890.6280,1763.4440,1781.2570,244.3800,246.8480,156.0720,157.6490,200.0930,202.1140,1759.5340,1777.3070,4408.9520,4453.4870,1759.5340,1777.3070
30.11.2019,30,11,2019,268.3300,270.6300,438.2630,447.2070,1803.8260,1822.0470,876.5260,894.4140,1770.9400,1788.8280,245.4190,247.8980,156.7360,158.3190,200.9430,202.9730,1767.0130,1784.8620,4427.6940,4472.4180,1767.0130,1784.8620
1.12.2019,1,12,2019,268.3300,270.6300,438.2630,447.2070,1803.8260,1822.0470,876.5260,894.4140,1770.9400,1788.8280,245.4190,247.8980,156.7360,158.3190,200.9430,202.9730,1767.0130,1784.8620,4427.6940,4472.4180,1767.0130,1784.8620
2.12.2019,2,12,2019,268.2230,270.5230,438.0880,447.0290,1803.1070,1821.3200,876.1760,894.0580,1770.2340,1788.1150,245.3210,247.7990,156.6730,158.2560,200.8630,202.8920,1766.3090,1784.1500,4425.9290,4470.6350,1766.3090,1784.1500
3.12.2019,3,12,2019,267.7950,270.0910,437.3890,446.3160,1800.2300,1818.4140,874.7780,892.6310,1767.4090,1785.2620,244.9290,247.4030,156.4230,158.0030,200.5430,202.5680,1763.4910,1781.3040,4418.8660,4463.5010,1763.4910,1781.3040
4.12.2019,4,12,2019,270.4500,272.7690,441.7260,450.7400,1818.0780,1836.4430,883.4510,901.4810,1784.9320,1802.9620,247.3580,249.8560,157.9740,159.5700,202.5310,204.5770,1780.9740,1798.9640,4462.6770,4507.7540,1780.9740,1798.9640
5.12.2019,5,12,2019,270.3690,272.6870,441.5930,450.6060,1817.5340,1835.8930,883.1870,901.2110,1784.3980,1802.4220,247.2840,249.7810,157.9270,159.5220,202.4700,204.5150,1780.4420,1798.4260,4461.3410,4506.4060,1780.4420,1798.4260
6.12.2019,6,12,2019,270.5710,272.8900,441.9230,450.9420,1818.8890,1837.2620,883.8450,901.8830,1785.7280,1803.7660,247.4680,249.9680,158.0440,159.6410,202.6210,204.6680,1781.7690,1799.7670,4464.6670,4509.7650,1781.7690,1799.7670
7.12.2019,7,12,2019,269.4290,271.7390,440.0580,449.0390,1811.2150,1829.5100,880.1160,898.0780,1778.1940,1796.1560,246.4240,248.9130,157.3780,158.9670,201.7660,203.8040,1774.2510,1792.1730,4445.8300,4490.7380,1774.2510,1792.1730
8.12.2019,8,12,2019,269.4290,271.7390,440.0580,449.0390,1811.2150,1829.5100,880.1160,898.0780,1778.1940,1796.1560,246.4240,248.9130,157.3780,158.9670,201.7660,203.8040,1774.2510,1792.1730,4445.8300,4490.7380,1774.2510,1792.1730
9.12.2019,9,12,2019,268.7880,271.0920,439.0110,447.9700,1806.9030,1825.1550,878.0210,895.9400,1773.9610,1791.8800,245.8370,248.3200,157.0030,158.5890,201.2860,203.3190,1770.0280,1787.9070,4435.2470,4480.0480,1770.0280,1787.9070
10.12.2019,10,12,2019,270.5500,272.8690,441.8880,450.9060,1818.7460,1837.1180,883.7760,901.8120,1785.5880,1803.6240,247.4480,249.9480,158.0320,159.6280,202.6050,204.6520,1781.6290,1799.6250,4464.3170,4509.4110,1781.6290,1799.6250
11.12.2019,11,12,2019,271.0970,273.4210,442.7820,451.8190,1822.4280,1840.8360,885.5650,903.6380,1789.2020,1807.2750,247.9490,250.4540,158.3520,159.9510,203.0150,205.0660,1785.2350,1803.2680,4473.3530,4518.5380,1785.2350,1803.2680
12.12.2019,12,12,2019,272.7040,275.0420,445.4080,454.4980,1833.2330,1851.7500,890.8150,908.9950,1799.8100,1817.9900,249.4190,251.9390,159.2910,160.9000,204.2190,206.2820,1795.8200,1813.9590,4499.8750,4545.3280,1795.8200,1813.9590
13.12.2019,13,12,2019,271.2600,273.5860,443.0490,452.0910,1823.5240,1841.9430,886.0970,904.1810,1790.2780,1808.3620,248.0980,250.6040,158.4470,160.0480,203.1370,205.1890,1786.3090,1804.3520,4476.0430,4521.2560,1786.3090,1804.3520
14.12.2019,14,12,2019,273.5700,275.9160,446.8220,455.9410,1839.0530,1857.6300,893.6440,911.8810,1805.5250,1823.7630,250.2110,252.7390,159.7970,161.4110,204.8670,206.9370,1801.5220,1819.7190,4514.1630,4559.7600,1801.5220,1819.7190
15.12.2019,15,12,2019,273.5700,275.9160,446.8220,455.9410,1839.0530,1857.6300,893.6440,911.8810,1805.5250,1823.7630,250.2110,252.7390,159.7970,161.4110,204.8670,206.9370,1801.5220,1819.7190,4514.1630,4559.7600,1801.5220,1819.7190
16.12.2019,16,12,2019,273.5730,275.9180,446.8260,455.9450,1839.0710,1857.6480,893.6530,911.8900,1805.5430,1823.7810,250.2140,252.7410,159.7980,161.4120,204.8690,206.9390,1801.5390,1819.7370,4514.2070,4559.8050,1801.5390,1819.7370
17.12.2019,17,12,2019,275.2250,277.5850,449.5250,458.6990,1850.1790,1868.8680,899.0500,917.3980,1816.4480,1834.7960,251.7250,254.2680,160.7630,162.3870,206.1070,208.1890,1812.4210,1830.7280,4541.4730,4587.3460,1812.4210,1830.7280
18.12.2019,18,12,2019,277.0130,279.3880,452.4450,461.6790,1862.1970,1881.0070,904.8900,923.3570,1828.2470,1846.7140,253.3600,255.9190,161.8080,163.4420,207.4460,209.5410,1824.1930,1842.6200,4570.9720,4617.1440,1824.1930,1842.6200
19.12.2019,19,12,2019,278.8070,281.1970,455.3740,464.6680,1874.2540,1893.1860,910.7490,929.3350,1840.0840,1858.6710,255.0010,257.5760,162.8550,164.5000,208.7890,210.8980,1836.0040,1854.5490,4600.5670,4647.0370,1836.0040,1854.5490
20.12.2019,20,12,2019,280.3220,282.7260,457.8500,467.1940,1884.4430,1903.4780,915.7000,934.3880,1850.0870,1868.7750,256.3870,258.9770,163.7410,165.3940,209.9240,212.0440,1845.9850,1864.6320,4625.5780,4672.3010,1845.9850,1864.6320
21.12.2019,21,12,2019,279.8020,282.2000,456.9990,466.3260,1880.9420,1899.9410,913.9980,932.6510,1846.6500,1865.3030,255.9100,258.4950,163.4360,165.0870,209.5340,211.6500,1842.5550,1861.1670,4616.9830,4663.6190,1842.5550,1861.1670
22.12.2019,22,12,2019,279.8020,282.2000,456.9990,466.3260,1880.9420,1899.9410,913.9980,932.6510,1846.6500,1865.3030,255.9100,258.4950,163.4360,165.0870,209.5340,211.6500,1842.5550,1861.1670,4616.9830,4663.6190,1842.5550,1861.1670
23.12.2019,23,12,2019,279.8430,282.2430,457.0680,466.3960,1881.2240,1900.2260,914.1350,932.7910,1846.9270,1865.5830,255.9490,258.5340,163.4610,165.1120,209.5650,211.6820,1842.8320,1861.4460,4617.6750,4664.3190,1842.8320,1861.4460
24.12.2019,24,12,2019,281.7760,284.1910,460.2240,469.6160,1894.2130,1913.3460,920.4470,939.2320,1859.6790,1878.4640,257.7160,260.3190,164.5890,166.2520,211.0120,213.1430,1855.5550,1874.2980,4649.5580,4696.5230,1855.5550,1874.2980
25.12.2019,25,12,2019,284.4400,286.8780,464.5750,474.0560,1912.1220,1931.4360,929.1500,948.1120,1877.2610,1896.2240,260.1530,262.7800,166.1460,167.8240,213.0070,215.1590,1873.0990,1892.0190,4693.5170,4740.9270,1873.0990,1892.0190
26.12.2019,26,12,2019,283.9330,286.3670,463.7470,473.2110,1908.7150,1927.9950,927.4940,946.4230,1873.9170,1892.8460,259.6890,262.3120,165.8500,167.5250,212.6280,214.7750,1869.7620,1888.6490,4685.1560,4732.4810,1869.7620,1888.6490
27.12.2019,27,12,2019,285.9370,288.3880,467.0200,476.5510,1922.1850,1941.6010,934.0400,953.1020,1887.1410,1906.2030,261.5220,264.1630,167.0200,168.7070,214.1280,216.2910,1882.9570,1901.9770,4718.2190,4765.8780,1882.9570,1901.9770
28.12.2019,28,12,2019,286.9520,289.4120,468.6780,478.2430,1929.0110,1948.4950,937.3560,956.4860,1893.8420,1912.9720,262.4500,265.1010,167.6130,169.3060,214.8880,217.0590,1889.6430,1908.7300,4734.9730,4782.8010,1889.6430,1908.7300
29.12.2019,29,12,2019,286.9520,289.4120,468.6780,478.2430,1929.0110,1948.4950,937.3560,956.4860,1893.8420,1912.9720,262.4500,265.1010,167.6130,169.3060,214.8880,217.0590,1889.6430,1908.7300,4734.9730,4782.8010,1889.6430,1908.7300
30.12.2019,30,12,2019,286.6570,289.1150,468.1960,477.7510,1927.0280,1946.4930,936.3930,955.5030,1891.8960,1911.0060,262.1810,264.8290,167.4410,169.1320,214.6680,216.8360,1887.7010,1906.7690,4730.1070,4777.8850,1887.7010,1906.7690
31.12.2019,31,12,2019,287.2610,289.7230,469.1820,478.7570,1931.0860,1950.5920,938.3650,957.5150,1895.8800,1915.0300,262.7330,265.3870,167.7930,169.4880,215.1200,217.2930,1891.6760,1910.7840,4740.0670,4787.9460,1891.6760,1910.7840
1.1.2020,1,1,2020,287.8730,290.3410,470.1820,479.7780,1935.2000,1954.7480,940.3640,959.5550,1899.9190,1919.1100,263.2930,265.9520,168.1510,169.8490,215.5780,217.7560,1895.7060,1914.8550,4750.1660,4798.1480,1895.7060,1914.8550
2.1.2020,2,1,2020,287.6260,290.0910,469.7780,479.3660,1933.5390,1953.0690,939.5570,958.7310,1898.2880,1917.4620,263.0660,265.7240,168.0060,169.7030,215.3930,217.5690,1894.0790,1913.2110,4746.0870,4794.0280,1894.0790,1913.2110
3.1.2020,3,1,2020,290.1970,292.6850,473.9780,483.6510,1950.8250,1970.5310,947.9570,967.3030,1915.2590,1934.6050,265.4180,268.0990,169.5080,171.2210,217.3190,219.5140,1911.0130,1930.3160,4788.5200,4836.8890,1911.0130,1930.3160
4.1.2020,4,1,2020,294.9960,297.5250,481.8170,491.6500,1983.0870,2003.1180,963.6330,983.2990,1946.9330,1966.5990,269.8080,272.5330,172.3120,174.0520,220.9120,223.1440,1942.6160,1962.2380,4867.7100,4916.8790,1942.6160,1962.2380
5.1.2020,5,1,2020,294.9960,297.5250,481.8170,491.6500,1983.0870,2003.1180,963.6330,983.2990,1946.9330,1966.5990,269.8080,272.5330,172.3120,174.0520,220.9120,223.1440,1942.6160,1962.2380,4867.7100,4916.8790,1942.6160,1962.2380
6.1.2020,6,1,2020,295.4690,298.0020,482.5890,492.4370,1986.2640,2006.3280,965.1770,984.8750,1950.0520,1969.7500,270.2400,272.9700,172.5880,174.3310,221.2660,223.5010,1945.7280,1965.3820,4875.5090,4924.7560,1945.7280,1965.3820
7.1.2020,7,1,2020,298.0270,300.5820,486.7670,496.7010,2003.4610,2023.6980,973.5340,993.4020,1966.9350,1986.8030,272.5800,275.3330,174.0820,175.8400,223.1820,225.4360,1962.5740,1982.3980,4917.7200,4967.3940,1962.5740,1982.3980
8.1.2020,8,1,2020,299.2970,301.8630,488.8420,498.8180,2012.0020,2032.3250,977.6840,997.6370,1975.3200,1995.2730,273.7420,276.5070,174.8240,176.5900,224.1340,226.3970,1970.9410,1990.8490,4938.6840,4988.5700,1970.9410,1990.8490
9.1.2020,9,1,2020,294.1790,296.7010,480.4820,490.2880,1977.5960,1997.5710,960.9650,980.5760,1941.5410,1961.1530,269.0610,271.7780,171.8350,173.5700,220.3010,222.5260,1937.2360,1956.8050,4854.2300,4903.2630,1937.2360,1956.8050
10.1.2020,10,1,2020,290.1710,292.6590,473.9360,483.6090,1950.6530,1970.3570,947.8730,967.2170,1915.0900,1934.4340,265.3950,268.0760,169.4940,171.2060,217.2990,219.4940,1910.8440,1930.1450,4788.0970,4836.4620,1910.8440,1930.1450
11.1.2020,11,1,2020,292.3140,294.8200,477.4350,487.1790,1965.0530,1984.9020,954.8700,974.3570,1929.2270,1948.7150,267.3540,270.0550,170.7450,172.4690,218.9030,221.1150,1924.9500,1944.3940,4823.4430,4872.1650,1924.9500,1944.3940
12.1.2020,12,1,2020,292.3140,294.8200,477.4350,487.1790,1965.0530,1984.9020,954.8700,974.3570,1929.2270,1948.7150,267.3540,270.0550,170.7450,172.4690,218.9030,221.1150,1924.9500,1944.3940,4823.4430,4872.1650,1924.9500,1944.3940
13.1.2020,13,1,2020,292.7920,295.3020,478.2170,487.9770,1968.2710,1988.1530,956.4340,975.9530,1932.3870,1951.9060,267.7920,270.4970,171.0240,172.7520,219.2620,221.4770,1928.1020,1947.5780,4831.3430,4880.1440,1928.1020,1947.5780
14.1.2020,14,1,2020,289.5170,291.9990,472.8680,482.5190,1946.2560,1965.9150,945.7360,965.0370,1910.7740,1930.0740,264.7970,267.4710,169.1110,170.8200,216.8100,219.0000,1906.5370,1925.7950,4777.3050,4825.5600,1906.5370,1925.7950
15.1.2020,15,1,2020,290.0290,292.5150,473.7040,483.3710,1949.6950,1969.3890,947.4070,966.7420,1914.1490,1933.4840,265.2650,267.9440,169.4100,171.1210,217.1930,219.3860,1909.9050,1929.1970,4785.7450,4834.0850,1909.9050,1929.1970
16.1.2020,16,1,2020,291.5040,294.0030,476.1120,485.8290,1959.6090,1979.4030,952.2250,971.6580,1923.8830,1943.3160,266.6140,269.3070,170.2720,171.9920,218.2970,220.5020,1919.6170,1939.0070,4810.0810,4858.6680,1919.6170,1939.0070
17.1.2020,17,1,2020,290.1390,292.6260,473.8830,483.5540,1950.4330,1970.1350,947.7660,967.1080,1914.8740,1934.2170,265.3650,268.0460,169.4740,171.1860,217.2750,219.4700,1910.6290,1929.9280,4787.5570,4835.9170,1910.6290,1929.9280
18.1.2020,18,1,2020,292.2930,294.7980,477.4010,487.1440,1964.9130,1984.7600,954.8020,974.2880,1929.0900,1948.5760,267.3350,270.0350,170.7330,172.4570,218.8880,221.0990,1924.8120,1944.2550,4823.0990,4871.8170,1924.8120,1944.2550
19.1.2020,19,1,2020,292.2930,294.7980,477.4010,487.1440,1964.9130,1984.7600,954.8020,974.2880,1929.0900,1948.5760,267.3350,270.0350,170.7330,172.4570,218.8880,221.0990,1924.8120,1944.2550,4823.0990,4871.8170,1924.8120,1944.2550
20.1.2020,20,1,2020,292.2120,294.7170,477.2690,487.0090,1964.3680,1984.2100,954.5370,974.0180,1928.5550,1948.0350,267.2610,269.9610,170.6850,172.4090,218.8270,221.0380,1924.2790,1943.7160,4821.7620,4870.4660,1924.2790,1943.7160
21.1.2020,21,1,2020,294.4280,296.9520,480.8880,490.7030,1979.2670,1999.2590,961.7770,981.4050,1943.1820,1962.8100,269.2880,272.0080,171.9800,173.7170,220.4870,222.7140,1938.8730,1958.4580,4858.3320,4907.4060,1938.8730,1958.4580
22.1.2020,22,1,2020,294.8990,297.4270,481.6580,491.4880,1982.4330,2002.4580,963.3160,982.9750,1946.2910,1965.9510,269.7190,272.4430,172.2550,173.9950,220.8400,223.0700,1941.9760,1961.5920,4866.1050,4915.2580,1941.9760,1961.5920
23.1.2020,23,1,2020,294.2000,296.7220,480.5160,490.3230,1977.7360,1997.7130,961.0330,980.6460,1941.6790,1961.2920,269.0800,271.7980,171.8470,173.5830,220.3160,222.5420,1937.3740,1956.9430,4854.5740,4903.6100,1937.3740,1956.9430
24.1.2020,24,1,2020,295.6290,298.1630,482.8500,492.7040,1987.3410,2007.4150,965.7000,985.4080,1951.1090,1970.8170,270.3860,273.1180,172.6810,174.4260,221.3860,223.6230,1946.7830,1966.4470,4878.1500,4927.4250,1946.7830,1966.4470
25.1.2020,25,1,2020,297.6870,300.2390,486.2110,496.1340,2001.1750,2021.3890,972.4230,992.2680,1964.6910,1984.5360,272.2690,275.0190,173.8830,175.6400,222.9270,225.1790,1960.3350,1980.1360,4912.1080,4961.7260,1960.3350,1980.1360
26.1.2020,26,1,2020,297.6870,300.2390,486.2110,496.1340,2001.1750,2021.3890,972.4230,992.2680,1964.6910,1984.5360,272.2690,275.0190,173.8830,175.6400,222.9270,225.1790,1960.3350,1980.1360,4912.1080,4961.7260,1960.3350,1980.1360
27.1.2020,27,1,2020,297.5930,300.1440,486.0570,495.9770,2000.5410,2020.7490,972.1150,991.9540,1964.0690,1983.9080,272.1820,274.9320,173.8280,175.5840,222.8570,225.1080,1959.7140,1979.5090,4910.5530,4960.1540,1959.7140,1979.5090
28.1.2020,28,1,2020,299.9390,302.5100,489.8900,499.8880,2016.3150,2036.6820,979.7800,999.7750,1979.5550,1999.5510,274.3290,277.1000,175.1990,176.9690,224.6140,226.8830,1975.1660,1995.1170,4949.2720,4999.2650,1975.1660,1995.1170
29.1.2020,29,1,2020,297.2090,299.7570,485.4320,495.3380,1997.9650,2018.1470,970.8630,990.6770,1961.5400,1981.3530,271.8320,274.5780,173.6050,175.3580,222.5700,224.8180,1957.1910,1976.9600,4904.2300,4953.7680,1957.1910,1976.9600
30.1.2020,30,1,2020,299.5930,302.1610,489.3250,499.3110,2013.9880,2034.3310,978.6490,998.6210,1977.2710,1997.2430,274.0120,276.7800,174.9970,176.7640,224.3550,226.6210,1972.8860,1992.8140,4943.5600,4993.4950,1972.8860,1992.8140
31.1.2020,31,1,2020,300.3890,302.9640,490.6250,500.6380,2019.3400,2039.7380,981.2500,1001.2750,1982.5250,2002.5510,274.7400,277.5150,175.4620,177.2340,224.9510,227.2230,1978.1290,1998.1100,4956.6970,5006.7650,1978.1290,1998.1100
1.2.2020,1,2,2020,302.6620,305.2570,494.3380,504.4260,2034.6210,2055.1730,988.6750,1008.8520,1997.5270,2017.7040,276.8190,279.6150,176.7900,178.5750,226.6530,228.9430,1993.0980,2013.2310,4994.2060,5044.6520,1993.0980,2013.2310
2.2.2020,2,2,2020,302.6620,305.2570,494.3380,504.4260,2034.6210,2055.1730,988.6750,1008.8520,1997.5270,2017.7040,276.8190,279.6150,176.7900,178.5750,226.6530,228.9430,1993.0980,2013.2310,4994.2060,5044.6520,1993.0980,2013.2310
3.2.2020,3,2,2020,303.1350,305.7330,495.1090,505.2140,2037.7970,2058.3810,990.2190,1010.4270,2000.6460,2020.8540,277.2510,280.0520,177.0660,178.8540,227.0070,229.3000,1996.2100,2016.3730,5002.0020,5052.5280,1996.2100,2016.3730
4.2.2020,4,2,2020,300.7530,303.3310,491.2190,501.2440,2021.7860,2042.2080,982.4380,1002.4880,1984.9260,2004.9760,275.0730,277.8510,175.6740,177.4490,225.2230,227.4980,1980.5250,2000.5300,4962.7010,5012.8290,1980.5250,2000.5300
5.2.2020,5,2,2020,296.4410,298.9820,484.1770,494.0580,1992.8000,2012.9290,968.3530,988.1160,1956.4690,1976.2310,271.1290,273.8680,173.1560,174.9050,221.9940,224.2370,1952.1310,1971.8490,4891.5520,4940.9610,1952.1310,1971.8490
6.2.2020,6,2,2020,296.8500,299.3950,484.8450,494.7390,1995.5490,2015.7060,969.6890,989.4790,1959.1680,1978.9570,271.5030,274.2460,173.3950,175.1460,222.3010,224.5460,1954.8240,1974.5700,4898.3000,4947.7780,1954.8240,1974.5700
7.2.2020,7,2,2020,299.0340,301.5980,488.4120,498.3790,2010.2310,2030.5360,976.8230,996.7580,1973.5820,1993.5170,273.5010,276.2630,174.6700,176.4350,223.9360,226.1980,1969.2060,1989.0970,4934.3370,4984.1790,1969.2060,1989.0970
8.2.2020,8,2,2020,301.1740,303.7550,491.9060,501.9450,2024.6130,2045.0640,983.8120,1003.8900,1987.7020,2007.7800,275.4580,278.2400,175.9200,177.6970,225.5380,227.8170,1983.2950,2003.3280,4969.6410,5019.8390,1983.2950,2003.3280
9.2.2020,9,2,2020,301.1740,303.7550,491.9060,501.9450,2024.6130,2045.0640,983.8120,1003.8900,1987.7020,2007.7800,275.4580,278.2400,175.9200,177.6970,225.5380,227.8170,1983.2950,2003.3280,4969.6410,5019.8390,1983.2950,2003.3280
10.2.2020,10,2,2020,301.0490,303.6300,491.7030,501.7380,2023.7790,2044.2220,983.4070,1003.4760,1986.8830,2006.9530,275.3440,278.1250,175.8480,177.6240,225.4460,227.7230,1982.4780,2002.5030,4967.5940,5017.7710,1982.4780,2002.5030
11.2.2020,11,2,2020,301.6630,304.2490,492.7050,502.7600,2027.9020,2048.3860,985.4100,1005.5200,1990.9300,2011.0410,275.9050,278.6920,176.2060,177.9860,225.9050,228.1870,1986.5160,2006.5820,4977.7120,5027.9920,1986.5160,2006.5820
12.2.2020,12,2,2020,300.8130,303.3920,491.3180,501.3440,2022.1910,2042.6170,982.6350,1002.6890,1985.3240,2005.3780,275.1280,277.9070,175.7100,177.4840,225.2690,227.5440,1980.9220,2000.9310,4963.6950,5013.8340,1980.9220,2000.9310
13.2.2020,13,2,2020,301.9970,304.5860,493.2510,503.3180,2030.1500,2050.6570,986.5030,1006.6350,1993.1380,2013.2710,276.2110,279.0010,176.4010,178.1830,226.1550,228.4400,1988.7190,2008.8070,4983.2320,5033.5670,1988.7190,2008.8070
14.2.2020,14,2,2020,303.5650,306.1670,495.8120,505.9310,2040.6900,2061.3030,991.6240,1011.8610,2003.4850,2023.7230,277.6450,280.4490,177.3170,179.1080,227.3290,229.6260,1999.0430,2019.2350,5009.1020,5059.6990,1999.0430,2019.2350
15.2.2020,15,2,2020,305.4720,308.0910,498.9260,509.1090,2053.5080,2074.2510,997.8530,1018.2170,2016.0700,2036.4340,279.3890,282.2110,178.4310,180.2330,228.7570,231.0680,2011.6000,2031.9190,5040.5660,5091.4810,2011.6000,2031.9190
16.2.2020,16,2,2020,305.4720,308.0910,498.9260,509.1090,2053.5080,2074.2510,997.8530,1018.2170,2016.0700,2036.4340,279.3890,282.2110,178.4310,180.2330,228.7570,231.0680,2011.6000,2031.9190,5040.5660,5091.4810,2011.6000,2031.9190
17.2.2020,17,2,2020,305.5140,308.1340,498.9960,509.1800,2053.7940,2074.5400,997.9920,1018.3590,2016.3510,2036.7180,279.4280,282.2500,178.4560,180.2580,228.7890,231.1000,2011.8800,2032.2020,5041.2680,5092.1900,2011.8800,2032.2020
18.2.2020,18,2,2020,304.6870,307.2990,497.6450,507.8010,2048.2350,2068.9240,995.2910,1015.6030,2010.8930,2031.2050,278.6710,281.4860,177.9720,179.7700,228.1700,230.4750,2006.4340,2026.7010,5027.6230,5078.4070,2006.4340,2026.7010
19.2.2020,19,2,2020,309.9850,312.6430,506.2980,516.6310,2083.8490,2104.8980,1012.5960,1033.2620,2045.8580,2066.5230,283.5170,286.3810,181.0670,182.8960,232.1370,234.4820,2041.3220,2061.9410,5115.0420,5166.7100,2041.3220,2061.9410
20.2.2020,20,2,2020,312.8340,315.5160,510.9510,521.3780,2102.9990,2124.2410,1021.9020,1042.7570,2064.6590,2085.5140,286.1220,289.0120,182.7310,184.5770,234.2700,236.6370,2060.0810,2080.8890,5162.0470,5214.1890,2060.0810,2080.8890
21.2.2020,21,2,2020,314.8990,317.5980,514.3240,524.8200,2116.8810,2138.2630,1028.6470,1049.6400,2078.2870,2099.2800,288.0110,290.9200,183.9370,185.7950,235.8170,238.1990,2073.6790,2094.6250,5196.1220,5248.6080,2073.6790,2094.6250
22.2.2020,22,2,2020,319.2880,322.0250,521.4920,532.1350,2146.3840,2168.0650,1042.9840,1064.2690,2107.2530,2128.5380,292.0250,294.9750,186.5010,188.3850,239.1040,241.5190,2102.5810,2123.8190,5268.5410,5321.7590,2102.5810,2123.8190
23.2.2020,23,2,2020,319.2880,322.0250,521.4920,532.1350,2146.3840,2168.0650,1042.9840,1064.2690,2107.2530,2128.5380,292.0250,294.9750,186.5010,188.3850,239.1040,241.5190,2102.5810,2123.8190,5268.5410,5321.7590,2102.5810,2123.8190
